"Wert";"Besuchte Spielfelder"
1;956
2;1747
3;2866
4;3140
5;3275
6;4618
7;16404
8;23064
9;20838
10;20319
11;2779
12;5467
13;8097
14;9790
15;8897
16;6543
17;5853
18;3456
19;1251
20;935
21;602
22;1146
23;2248
24;1656
25;689
26;555
27;559
28;94
29;21
30;4
