"Wert";"Besuchte Spielfelder"
1;78
2;149
3;308
4;464
5;588
6;631
7;630
8;625
9;1138
10;552
11;416
12;933
13;808
14;641
15;263
16;426
17;517
18;241
19;331
20;356
21;591
22;329
23;250
24;281
25;228
26;83
27;46
28;19
29;6
