"Wert";"Besuchte Spielfelder"
1;195
2;276
3;2205
4;4416
5;7040
6;6930
7;11424
8;16240
9;18900
10;16335
11;19630
12;23355
13;24150
14;24966
15;22840
16;21640
17;10866
18;17787
19;21440
20;35797
21;26575
22;27767
23;43530
24;25483
25;25576
26;31080
27;31986
28;36079
29;34640
30;28199
31;24185
32;25357
33;9138
34;3379
35;640
36;91
37;4
