"Wert";"Besuchte Spielfelder"
1;50814
2;59883
3;71939
4;193501
5;112948
6;598264
7;904922
8;497817
9;1547865
10;1443884
11;780340
12;487631
13;1704525
14;940367
15;813810
16;606925
17;953473
18;329181
19;212599
20;53666
21;48175
22;58478
23;34529
24;23992
25;10575
26;11637
27;2386
28;405
29;55
30;9
