"Wert";"Besuchte Spielfelder"
1;865134
2;3464455
3;11242820
4;25748184
5;11068376
6;25922493
7;64289828
8;87959250
9;412133595
10;413659738
11;383027379
12;296115191
13;330403443
14;233335198
15;265081521
16;265031481
17;149990482
18;112117290
19;27485113
20;12040600
21;12921246
22;2791495
23;274374
24;55714
